Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
BLNK	BLNK: MUT AMP HOMDEL;	5	1.4%
CWC27	CWC27: MUT AMP HOMDEL;	5	1.4%
ANAPC7	ANAPC7: MUT AMP HOMDEL;	5	1.4%
GNL2	GNL2: MUT AMP HOMDEL;	5	1.4%
CACNA2D3	CACNA2D3: MUT AMP HOMDEL;	5	1.4%
CACNA2D4	CACNA2D4: MUT AMP HOMDEL;	5	1.4%
CACNG7	CACNG7: MUT AMP HOMDEL;	5	1.4%
ANXA6	ANXA6: MUT AMP HOMDEL;	4	1.1%
DDOST	DDOST: MUT AMP HOMDEL;	4	1.1%
BANF1	BANF1: MUT AMP HOMDEL;	4	1.1%
CASC3	CASC3: MUT AMP HOMDEL;	4	1.1%
DDX20	DDX20: MUT AMP HOMDEL;	4	1.1%
AMPD2	AMPD2: MUT AMP HOMDEL;	4	1.1%
AAK1	AAK1: MUT AMP HOMDEL;	4	1.1%
EPS15	EPS15: MUT AMP HOMDEL;	4	1.1%
HIP1R	HIP1R: MUT AMP HOMDEL;	4	1.1%
DDX23	DDX23: MUT AMP HOMDEL;	4	1.1%
ELOB	ELOB: MUT AMP HOMDEL;	4	1.1%
FBXO22	FBXO22: MUT AMP HOMDEL;	4	1.1%
HNRNPA0	HNRNPA0: MUT AMP HOMDEL;	4	1.1%
FBXL13	FBXL13: MUT AMP HOMDEL;	4	1.1%
FBL	FBL: MUT AMP HOMDEL;	4	1.1%
BIRC3	BIRC3: MUT AMP HOMDEL;	4	1.1%
CCNB1	CCNB1: MUT AMP HOMDEL;	4	1.1%
CKB	CKB: MUT AMP HOMDEL;	4	1.1%
BUB1B	BUB1B: MUT AMP HOMDEL;	4	1.1%
GSPT1	GSPT1: MUT AMP HOMDEL;	4	1.1%
DNMBP	DNMBP: MUT AMP HOMDEL;	4	1.1%
COPS4	COPS4: MUT AMP HOMDEL;	4	1.1%
COPS7A	COPS7A: MUT AMP HOMDEL;	4	1.1%
H2AZ2	H2AZ2: MUT AMP HOMDEL;	4	1.1%
COMMD10	COMMD10: MUT AMP HOMDEL;	4	1.1%
DCTN4	DCTN4: MUT AMP HOMDEL;	4	1.1%
DCTN3	DCTN3: MUT AMP HOMDEL;	4	1.1%
FBXL22	FBXL22: MUT AMP HOMDEL;	4	1.1%
FOLR1	FOLR1: MUT AMP HOMDEL;	4	1.1%
CD80	CD80: MUT AMP HOMDEL;	4	1.1%
FGF18	FGF18: MUT AMP HOMDEL;	4	1.1%
COMMD1	COMMD1: MUT AMP HOMDEL;	4	1.1%
CCNT2	CCNT2: MUT AMP HOMDEL;	4	1.1%
CENPN	CENPN: MUT AMP HOMDEL;	4	1.1%
DSN1	DSN1: MUT AMP HOMDEL;	4	1.1%
EXOSC9	EXOSC9: MUT AMP HOMDEL;	4	1.1%
CDC6	CDC6: MUT AMP HOMDEL;	4	1.1%
COMMD8	COMMD8: MUT AMP HOMDEL;	4	1.1%
COMMD9	COMMD9: MUT AMP HOMDEL;	4	1.1%
ANAPC4	ANAPC4: MUT AMP HOMDEL;	4	1.1%
COMMD4	COMMD4: MUT AMP HOMDEL;	4	1.1%
ERCC8	ERCC8: MUT AMP HOMDEL;	4	1.1%
CATSPERD	CATSPERD: MUT AMP HOMDEL;	4	1.1%
EPOR	EPOR: MUT AMP HOMDEL;	4	1.1%
BMS1	BMS1: MUT AMP HOMDEL;	4	1.1%
GTF2A2	GTF2A2: MUT AMP HOMDEL;	4	1.1%
CATSPER4	CATSPER4: MUT AMP HOMDEL;	4	1.1%
CACNG6	CACNG6: MUT AMP HOMDEL;	4	1.1%
CATSPERG	CATSPERG: MUT AMP HOMDEL;	4	1.1%
ACTB	ACTB: MUT AMP HOMDEL;	3	0.8%
DLST	DLST: MUT AMP HOMDEL;	3	0.8%
FBXL12	FBXL12: MUT AMP HOMDEL;	3	0.8%
FBXW4	FBXW4: MUT AMP HOMDEL;	3	0.8%
H2AX	H2AX: MUT AMP HOMDEL;	3	0.8%
GEMIN7	GEMIN7: MUT AMP HOMDEL;	3	0.8%
AP2A1	AP2A1: MUT AMP HOMDEL;	3	0.8%
ACTR2	ACTR2: MUT AMP HOMDEL;	3	0.8%
