Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
PLCE1	PLCE1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	22	6%
MYD88	MYD88: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
MAPT	MAPT: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
LDLR	LDLR: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
SGIP1	SGIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
PLCD1	PLCD1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
IRS1	IRS1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
FGR	FGR: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
CEP43	CEP43: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
DGKQ	DGKQ: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
KL	KL: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
KLRC2	KLRC2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	21	6%
SH3KBP1	SH3KBP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
EPGN	EPGN: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
PACSIN3	PACSIN3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
CYFIP2	CYFIP2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
HCK	HCK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
WASF2	WASF2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
PIK3AP1	PIK3AP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
PLCZ1	PLCZ1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
PIK3R5	PIK3R5: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
C1QA	C1QA: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
DGKH	DGKH: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
DGKI	DGKI: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
TRPC7	TRPC7: MUT AMP HOMDEL EXP>=2 EXP<=-2;	20	6%
AMPH	AMPH: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
SNAP91	SNAP91: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
STON1	STON1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
PFN1	PFN1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
TLE1	TLE1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
THBS1	THBS1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
EPO	EPO: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
VAV1	VAV1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
PDGFRB	PDGFRB: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
NCKAP1L	NCKAP1L: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
WASF3	WASF3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
RBBP6	RBBP6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
HGF	HGF: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
FGB	FGB: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
BLNK	BLNK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
FLT3LG	FLT3LG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
PIK3R6	PIK3R6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	19	5%
HNRNPH3	HNRNPH3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
LRRFIP1	LRRFIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
JAK2	JAK2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
ICOS	ICOS: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
NRG3	NRG3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
WFS1	WFS1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
CD86	CD86: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
PRKCQ	PRKCQ: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
ZMYM2	ZMYM2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
PRKCH	PRKCH: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
IDE	IDE: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
PLCG2	PLCG2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
GP1BA	GP1BA: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
C1QB	C1QB: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
PLCB3	PLCB3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	18	5%
PIK3R1	PIK3R1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
RASGRP1	RASGRP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
PLCB4	PLCB4: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
LCK	LCK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
AXL	AXL: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
NTRK3	NTRK3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
CD80	CD80: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
PRKCG	PRKCG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
C1QC	C1QC: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
PDGFRA	PDGFRA: MUT AMP HOMDEL EXP>=2 EXP<=-2;	17	5%
AMBP	AMBP: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
KLK2	KLK2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
AVP	AVP: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
TGFA	TGFA: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
KDR	KDR: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
KIT	KIT: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
SYK	SYK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
PDPK1	PDPK1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
FGF16	FGF16: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
INPP5D	INPP5D: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
DGKA	DGKA: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
TRPC4	TRPC4: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
PDPN	PDPN: MUT AMP HOMDEL EXP>=2 EXP<=-2;	16	4%
SOS1	SOS1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
HBEGF	HBEGF: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
PIP5K1C	PIP5K1C: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
REPS2	REPS2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
TACR1	TACR1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
IL6	IL6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
CD19	CD19: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
PRKCE	PRKCE: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
CACNB3	CACNB3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
NTF3	NTF3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
FGG	FGG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
DGKB	DGKB: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
CD28	CD28: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
INPP5B	INPP5B: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
C1R	C1R: MUT AMP HOMDEL EXP>=2 EXP<=-2;	15	4%
KLK3	KLK3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
ANXA1	ANXA1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
FGF2	FGF2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
PIP4K2A	PIP4K2A: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
FGF18	FGF18: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
FGF22	FGF22: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
