Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
AIMP2	AIMP2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
DDX46	DDX46: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
H3-3B	H3-3B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
CDC34	CDC34: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
COPG1	COPG1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
DDX52	DDX52: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
ANK3	ANK3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
BCAS2	BCAS2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
GTF2A1	GTF2A1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
CNN3	CNN3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
B9D2	B9D2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
CEP131	CEP131: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
CCNT2	CCNT2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
HERC5	HERC5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
BCL9L	BCL9L: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
EXOSC6	EXOSC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
CHRNB3	CHRNB3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	7%
AGO1	AGO1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
AGO2	AGO2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
GEMIN8	GEMIN8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
HDAC10	HDAC10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
CCNB1	CCNB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
EIF3D	EIF3D: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
ETF1	ETF1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
ASB18	ASB18: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
H2BC7	H2BC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
GABARAPL1	GABARAPL1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
EPC1	EPC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
CD55	CD55: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
HAUS4	HAUS4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
COMMD1	COMMD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
EIF3L	EIF3L: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
DCUN1D4	DCUN1D4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
CHAF1B	CHAF1B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
BCL9	BCL9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
DHX37	DHX37: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
EPOR	EPOR: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
GTF2A2	GTF2A2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
GRIK5	GRIK5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
FBXL16	FBXL16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
FBXW9	FBXW9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
FBXO41	FBXO41: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	22	7%
ALYREF	ALYREF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
CDCA8	CDCA8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
BTC	BTC: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
CLTA	CLTA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
CDK1	CDK1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
CENPQ	CENPQ: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H2AC17	H2AC17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H2BC4	H2BC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H2BC12	H2BC12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H2AB1	H2AB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H3C3	H3C3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
H3C4	H3C4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
AJUBA	AJUBA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
COPE	COPE: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
DCTN5	DCTN5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
FAU	FAU: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
CENPK	CENPK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
FRS2	FRS2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
FLT3LG	FLT3LG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
ASB1	ASB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	7%
AAK1	AAK1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
BARD1	BARD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
ATF2	ATF2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
AXL	AXL: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
H2AC18	H2AC18: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
BUD31	BUD31: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
BRD8	BRD8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
DCTN3	DCTN3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
COPG2	COPG2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
ELL3	ELL3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
ELL	ELL: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
CENPN	CENPN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
DNAJB12	DNAJB12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
EXOSC9	EXOSC9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
DNA2	DNA2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
CD28	CD28: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
CDK7	CDK7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H2AX	H2AX: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
ARPC2	ARPC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H4C4	H4C4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
CCNH	CCNH: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
DCUN1D3	DCUN1D3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H2AC7	H2AC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H2BC6	H2BC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H2AC21	H2AC21: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H2AC20	H2AC20: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H3C1	H3C1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
H3C6	H3C6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
CENPC	CENPC: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
GTPBP4	GTPBP4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
GTF2H5	GTF2H5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
CACNA2D3	CACNA2D3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
CACNB4	CACNB4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
CATSPER4	CATSPER4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
DNM1	DNM1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
EPGN	EPGN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
EREG	EREG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
ESR1	ESR1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
HIP1R	HIP1R: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
FUS	FUS: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
GCN1	GCN1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H4C9	H4C9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
BMI1	BMI1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
CHD3	CHD3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H3C14	H3C14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
AFF4	AFF4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
CKB	CKB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
ASB9	ASB9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
ASB16	ASB16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H2AC6	H2AC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H2BC8	H2BC8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H2BC10	H2BC10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
H2AZ2	H2AZ2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
GTF2H3	GTF2H3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
FARP1	FARP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
FBXL8	FBXL8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
CACNA2D4	CACNA2D4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
AMPD1	AMPD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ACTR3	ACTR3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ARPC4	ARPC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ARRB2	ARRB2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
FCHO2	FCHO2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
EIF2S3	EIF2S3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H4C11	H4C11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H4C14	H4C14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ELAVL2	ELAVL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
BUB1B	BUB1B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
AURKAIP1	AURKAIP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CHD4	CHD4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H2AZ1	H2AZ1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CCDC22	CCDC22: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H2BC13	H2BC13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H2BC15	H2BC15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
H2AJ	H2AJ: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CHRNA2	CHRNA2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
COMMD10	COMMD10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CALD1	CALD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
DCTN4	DCTN4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CLIP1	CLIP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
EXOSC7	EXOSC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
COMMD9	COMMD9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CSTF3	CSTF3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ASB13	ASB13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
ASB8	ASB8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
COMMD4	COMMD4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
COMMD6	COMMD6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
GFM2	GFM2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
CATSPERB	CATSPERB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
DDOST	DDOST: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
DVL2	DVL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
HBEGF	HBEGF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
ELOB	ELOB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
H4C8	H4C8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
H4C13	H4C13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
EIF3M	EIF3M: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
DNMBP	DNMBP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
H2BC3	H2BC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
BET1	BET1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
CEP290	CEP290: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
COPRS	COPRS: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
ELL2	ELL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
CDC6	CDC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
ANAPC16	ANAPC16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
FBXO10	FBXO10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
H2AC14	H2AC14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
H4C12	H4C12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
H3C13	H3C13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
ERCC6	ERCC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
CUL2	CUL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
COPB1	COPB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
H3C11	H3C11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
H3C12	H3C12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
ASB15	ASB15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
FMNL2	FMNL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
G3BP1	G3BP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
FOLR1	FOLR1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
ACTB	ACTB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
FBXW4	FBXW4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
COMMD3	COMMD3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
ARRB1	ARRB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CLTB	CLTB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
H2BU1	H2BU1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
H4-16	H4-16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CDC20	CDC20: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
H2BC14	H2BC14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
H3C2	H3C2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
H3C8	H3C8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
GTF2F2	GTF2F2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
COPZ2	COPZ2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CEP41	CEP41: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CACNA1E	CACNA1E: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
FGF19	FGF19: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
EXOSC8	EXOSC8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
ELOA3P	ELOA3P: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
BLNK	BLNK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
ANAPC7	ANAPC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
ANAPC1	ANAPC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CATSPERD	CATSPERD: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CACNG6	CACNG6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
CACNG7	CACNG7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
ASB14	ASB14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
DNAJB1	DNAJB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
EIF4A1	EIF4A1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
H4C6	H4C6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
H2AC11	H2AC11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
H2AC16	H2AC16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
H3C7	H3C7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
H3C10	H3C10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
ASB10	ASB10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
CENPI	CENPI: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
ASB5	ASB5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
CATSPER3	CATSPER3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
CENPW	CENPW: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	4%
AMPD3	AMPD3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
DNM3	DNM3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
H4C2	H4C2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
GATA1	GATA1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
DDX21	DDX21: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
CC2D2A	CC2D2A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
EPB41L5	EPB41L5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	4%
ELP1	ELP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
H4C1	H4C1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
ABRAXAS1	ABRAXAS1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
GABARAP	GABARAP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
GTF2H2	GTF2H2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
CHCHD1	CHCHD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
FBXW10	FBXW10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	4%
FBXL13	FBXL13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	10	3%
FGF18	FGF18: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	10	3%
FBXL15	FBXL15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	10	3%
EGF	EGF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
ESR2	ESR2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
EPO	EPO: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
