Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
H3C3	H3C3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
H3C4	H3C4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
H3C6	H3C6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
G3BP1	G3BP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
ARCN1	ARCN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
COPZ2	COPZ2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
CENPN	CENPN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
FARP1	FARP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
COMMD9	COMMD9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
DHX35	DHX35: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
BTBD6	BTBD6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
H2AX	H2AX: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
DDB1	DDB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
DNAJA2	DNAJA2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
EFTUD2	EFTUD2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
EIF2S3	EIF2S3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
GCN1	GCN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
H2AC14	H2AC14: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ATAD3A	ATAD3A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ATF2	ATF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
AURKAIP1	AURKAIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
EIF3D	EIF3D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
FBXL19	FBXL19: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ASB16	ASB16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
H2AC17	H2AC17: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
H2BC7	H2BC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
BET1	BET1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
COMMD1	COMMD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ELOA3P	ELOA3P: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
EPB41L5	EPB41L5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ASB2	ASB2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
DNA2	DNA2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
CWC27	CWC27: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ERCC4	ERCC4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ANAPC4	ANAPC4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ANAPC1	ANAPC1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
ANXA6	ANXA6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
EGF	EGF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
EPS15	EPS15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
FNBP1L	FNBP1L: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
DDX23	DDX23: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
FUS	FUS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H4C9	H4C9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
EIF3M	EIF3M: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
AFF4	AFF4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
GATA1	GATA1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2AC1	H2AC1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2AC11	H2AC11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2AC15	H2AC15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2BC3	H2BC3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2BC8	H2BC8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H2BC15	H2BC15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
COPS8	COPS8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
CTNNBL1	CTNNBL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
DNAJC8	DNAJC8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H3C7	H3C7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
H3C11	H3C11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
ESPL1	ESPL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
BRD8	BRD8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
B9D2	B9D2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
CEP290	CEP290: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
BLM	BLM: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
FBXL8	FBXL8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
COMMD6	COMMD6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
GTF2A2	GTF2A2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
CENPW	CENPW: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
ASB1	ASB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
FBXO9	FBXO9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
FBXW10	FBXW10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
AAAS	AAAS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CASC3	CASC3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
EPGN	EPGN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
EREG	EREG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
DHX38	DHX38: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ELP1	ELP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H4C2	H4C2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H4C5	H4C5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CDC20	CDC20: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ASB11	ASB11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H2AC7	H2AC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H2BC4	H2BC4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H2BC11	H2BC11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H2BC12	H2BC12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
COPS3	COPS3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
COPB1	COPB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
H3C12	H3C12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
BAZ1B	BAZ1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ACTR10	ACTR10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CENPC	CENPC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
DDX21	DDX21: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CNN3	CNN3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
DCTN4	DCTN4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
FBXO40	FBXO40: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CCNT1	CCNT1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
COPRS	COPRS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
EXOSC8	EXOSC8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ELOA3BP	ELOA3BP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ELOA3DP	ELOA3DP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
EIF3L	EIF3L: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CLIP1	CLIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
EIF4H	EIF4H: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CSTF3	CSTF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
ASB8	ASB8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
DCUN1D4	DCUN1D4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
CD28	CD28: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
GNL2	GNL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
FBXO10	FBXO10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
AGO1	AGO1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DLST	DLST: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
FBXW4	FBXW4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CPSF2	CPSF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
ALPI	ALPI: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
AHCY	AHCY: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
BTC	BTC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CLTA	CLTA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
EPS15L1	EPS15L1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DHX15	DHX15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
H4C4	H4C4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
H4C11	H4C11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
H4C12	H4C12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
H4C13	H4C13: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
ESR2	ESR2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CLASP2	CLASP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DCUN1D3	DCUN1D3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DYNC1I2	DYNC1I2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DNMBP	DNMBP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
ASB18	ASB18: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DHX8	DHX8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
H3C1	H3C1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
GTF2F2	GTF2F2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
GTF2A1	GTF2A1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
EAF2	EAF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DYNC1LI2	DYNC1LI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
ELOA	ELOA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
BRPF1	BRPF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CENPI	CENPI: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CENPS	CENPS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
EXOSC6	EXOSC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
COMMD7	COMMD7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
ERCC8	ERCC8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
GCFC2	GCFC2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
CATSPERB	CATSPERB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
BANF1	BANF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CPSF3	CPSF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
GEMIN8	GEMIN8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ACTR3	ACTR3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ARRB2	ARRB2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
DVL2	DVL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
HIP1R	HIP1R: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
DDX17	DDX17: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
EIF4A1	EIF4A1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
FBXO22	FBXO22: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
H4C3	H4C3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
H4C8	H4C8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
EBNA1BP2	EBNA1BP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CCNH	CCNH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ASB9	ASB9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
GTF2F1	GTF2F1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
H2BC1	H2BC1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
H2BC6	H2BC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ACTG2	ACTG2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
FMNL2	FMNL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
FKBP1B	FKBP1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
FAU	FAU: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CENPK	CENPK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CDC6	CDC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CATSPER4	CATSPER4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
CDK7	CDK7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
FBXL12	FBXL12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
FCHO2	FCHO2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
BUB3	BUB3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
DDX46	DDX46: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
EIF2S1	EIF2S1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ELOB	ELOB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
FARSB	FARSB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
H4C1	H4C1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
BMI1	BMI1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
GTF2H1	GTF2H1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
EP300	EP300: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ETF1	ETF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
GSPT1	GSPT1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CENPA	CENPA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
COPS4	COPS4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
GABARAP	GABARAP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ACTR1A	ACTR1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
COMMD10	COMMD10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
FBXL22	FBXL22: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
COPZ1	COPZ1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
DCTN5	DCTN5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CC2D2A	CC2D2A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
DENND1A	DENND1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ELL2	ELL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CENPM	CENPM: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CENPT	CENPT: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
EIF4ENIF1	EIF4ENIF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CCNF	CCNF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ANAPC5	ANAPC5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
ANAPC7	ANAPC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
COMMD4	COMMD4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CACNB4	CACNB4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CACNG6	CACNG6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CACNG7	CACNG7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
FBXW9	FBXW9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
DDOST	DDOST: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
COMMD3	COMMD3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CDCA8	CDCA8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
AK2	AK2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
AP2A1	AP2A1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FNBP1	FNBP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
COPG1	COPG1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
BARD1	BARD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CIRBP	CIRBP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CWC22	CWC22: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
DDX39A	DDX39A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CD80	CD80: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CCNT2	CCNT2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
ELL	ELL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
DNAJB12	DNAJB12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
ANAPC13	ANAPC13: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CDC26	CDC26: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CHAF1B	CHAF1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FBXL15	FBXL15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CATSPERD	CATSPERD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CATSPER3	CATSPER3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FLT3LG	FLT3LG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
ELAVL1	ELAVL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
ARPC2	ARPC2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
